Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.408398596213228,0.8326300569933883,0.030015423266156843,3.391095954985168e-33,0.022588126845801696,0.0508219803908439,-2.608321945231721e-32
0.4161989973726742,0.832807152446963,0.030407071519143684,3.1871599898035136e-33,0.022816960755993317,0.049592815023741396,-2.620413491391866e-32
0.4239796124119849,0.8329855380022883,0.030788113165782782,2.9828303880255508e-33,0.02303521372479608,0.04835099876902087,-2.631737213551116e-32
0.43174088017728096,0.8331651329555408,0.0311585214847693,2.7781597297789823e-33,0.02324291355131307,0.04709694947336168,-2.642294923175688e-32
0.4394832374245477,0.8333458576797101,0.03151827195067597,2.5731999204848637e-33,0.02344009230836382,0.04583107949194527,-2.652088446784031e-32
0.44720711195296253,0.8335276334632277,0.03186734183314977,2.3680023949160408e-33,0.02362678605186717,0.04455379692059547,-2.6611196139868845e-32
0.4549129274308767,0.8337103826186489,0.03220571035834249,2.162618012631804e-33,0.023803034847970743,0.04326550494273852,-2.6693902617243953e-32
0.4626010990038496,0.8338940283753306,0.03253335845023002,1.957097197279027e-33,0.02396888257411737,0.04196660269196423,-2.6769022274260875e-32
0.47027203823385566,0.8340784949925639,0.03285026888930556,1.7514898270724577e-33,0.02412437694168587,0.04065748456279329,-2.68365735273375e-32
0.47792614962230845,0.8342637076729441,0.033156426105201746,1.5458453491610494e-33,0.02426956932999155,0.039338540930486415,-2.689657478428652e-32
0.48556383453293345,0.8344495926529949,0.03345181628158589,1.3402126955087493e-33,0.024404514777290064,0.038010157614913526,-2.69490444634946e-32
0.49318548741298884,0.8346360771078861,0.03373642715085963,1.1346404050428395e-33,0.024529271823910487,0.03667271666670954,-2.699400095103308e-32
0.5007914998292489,0.8348230892456637,0.034010248098575335,9.291765352589166e-34,0.02464390250120083,0.035326595801826566,-2.7031462616882416e-32
0.5083822583902259,0.8350105582528549,0.03427327003091999,7.238687379564266e-34,0.024748472212318354,0.03397216889734056,-2.706144778877952e-32
0.5159581442436056,0.8351984142776151,0.034525485313549716,5.187642924374782e-34,0.02484304965121159,0.03260980622344993,-2.7083974744449303e-32
0.5235195379809238,0.8353865885473568,0.03476688788667955,3.139099918160175e-34,0.02492770678576463,0.031239873697826322,-2.709906171723936e-32
0.5310668149151601,0.8355750132479409,0.03499747305535348,1.0935228958453106e-34,0.02500251871700353,0.02986273386631277,-2.710672687014258e-32
0.5386003505801488,0.8357636216566446,0.03521723761266186,-9.486283084036997e-35,0.02506756365943597,0.02847874503860449,-2.7106988295140666e-32
0.5461205142245898,0.8359523479754633,0.035426179594956246,-2.9868966147921536e-34,0.025122922801487788,0.027088262612923714,-2.7099863999645247e-32
0.5536276764753087,0.8361411275186066,0.035624298458127514,-5.020829593891158e-34,0.025168680295777054,0.025691637804998762,-2.708537189914914e-32
0.5611222056039896,0.83632989661475,0.03581159491567124,-7.0499782745635896e-34,0.025204923146033256,0.02428921846632747,-2.706352980566335e-32
0.5686044665941392,0.8365185925786177,0.035988070874742255,-9.07389671342682e-34,0.02523174113328984,0.02288134940198127,-2.703435542803337e-32
0.5760748289931082,0.8367071539041344,0.036153729571403025,-1.1092143940383823e-33,0.025249226766643814,0.02146837103010122,-2.6997866332683104e-32
0.5835336554878603,0.836895519971108,0.03630857525529874,-1.3104280691205921e-33,0.025257475168825504,0.020050621672557153,-2.6954079982717584e-32
0.5909813144073958,0.8370836313552449,0.03645261341969115,-1.5109872607092611e-33,0.02525658403119848,0.018628435332236536,-2.6903013670878527e-32
0.5984181725161285,0.8372714296404022,0.03658585058837496,-1.7108488107257612e-33,0.025246653517645056,0.017202143195959325,-2.6844684544954706e-32
0.6058445979422233,0.8374588574862434,0.0367082943264028,-1.9099698998061108e-33,0.02522778619173753,0.015772073222121676,-2.677910958348485e-32
0.6132609590710802,0.8376458585936448,0.03681995317032766,-2.1083079993931226e-33,0.025200086942497164,0.01433855049921134,-2.670630559787045e-32
0.6206676301870684,0.8378323778397168,0.03692083665744883,-2.3058210039523292e-33,0.025163662883192665,0.012901896301513532,-2.662628916696061e-32
0.6280649852995067,0.8380183611142449,0.03701095517335307,-2.502467046703599e-33,0.025118623291600747,0.011462429430260065,-2.653907668554973e-32
0.6354534008273454,0.8382037553792138,0.0370903199438874,-2.6982045525696847e-33,0.02506507952667859,0.01002046585092074,-2.644468433406384e-32
0.6428332580224951,0.8383885087206813,0.03715894300413857,-2.89299228274057e-33,0.02500314493101037,0.008576318375968176,-2.634312803830333e-32
0.6502049403441151,0.8385725702733218,0.03721683711281441,-3.086789245062056e-33,0.0249329347700026,0.007130297336863586,-2.623442349405184e-32
0.6575688360902475,0.8387558902761905,0.03726401572170041,-3.279554743184359e-33,0.024854566132310196,0.005682710233657641,-2.6118586124195874e-32
0.6649253374970774,0.8389384200393106,0.037300492909774774,-3.471248331861537e-33,0.02476815785832329,0.00423386207920399,-2.5995631083401874e-32
0.6722748442764813,0.83912011201968,0.037326283339988386,-3.6618298874072734e-33,0.024673830417561427,0.0027840548744332916,-2.5865573189753617e-32
0.6796177569801727,0.8393009196446772,0.03734140217422045,-3.851259413262135e-33,0.024571705912474973,0.0013335890940853108,-2.5728427032977724e-32
0.6869544887779114,0.8394807975894621,0.037345865046388343,-4.039497321822424e-33,0.024461907841685306,-0.00011723845561169874,-2.558420675318785e-32
0.6942854540286147,0.8396597014810954,0.03733968797204497,-4.226504115485996e-33,0.024344561174813532,-0.0015681321923906985,-2.543292624320211e-32
0.7016134918468849,0.8398376465849372,0.03732288000878888,-4.412301620926973e-33,0.024219749793840454,-0.0030192775862659827,-2.5274545604815617e-32
0.7089407801622648,0.8400146318587092,0.03729543944934811,-4.596893478846991e-33,0.024087561536867953,-0.004470730068858765,-2.5109030568519693e-32
0.7162677470473291,0.8401906141555296,0.03725736506268119,-4.780238375960742e-33,0.023948113072899284,-0.0059221979823390804,-2.4936381962348846e-32
0.7235948299302846,0.8403655512449243,0.03720865582587533,-4.962295025950625e-33,0.02380152258090879,-0.0073733904078081055,-2.4756600263061984e-32
0.7309224732611938,0.8405394017442801,0.03714931088604549,-5.143022084357225e-33,0.02364790972970186,-0.008824016481483496,-2.4569685654000115e-32
0.7382511334197425,0.8407121252219836,0.03707932947110549,-5.322378242029436e-33,0.023487395510725113,-0.010273786136313752,-2.4375637904564254e-32
0.745581271181817,0.840883682005136,0.036998710906768775,-5.500322011488719e-33,0.023320102334758775,-0.011722408372823179,-2.417445657204978e-32
0.7529133609366864,0.8410540333820214,0.03690745448161074,-5.6768119232519535e-33,0.023146153766443366,-0.013169592835448383,-2.3966140766730564e-32
0.7602478864271777,0.8412231414850543,0.03680555943235781,-5.851806390076604e-33,0.022965674548074397,-0.014615048712285004,-2.3750689269612801e-32
0.7675853373521029,0.8413909691972478,0.03669302495577213,-6.025263596146385e-33,0.022778790625420188,-0.016058483802054192,-2.3528100652127928e-32
0.7749262151472202,0.8415574802694864,0.03656985009286337,-6.197141604231459e-33,0.02258562894634197,-0.017499605381222652,-2.3298373127688987e-32
0.7822710307627468,0.8417226392516324,0.03643603371833968,-6.367398269899035e-33,0.022386317451551254,-0.01893811948296094,-2.3061504636066343e-32
0.7896203075545716,0.8418864115392104,0.03629157444892933,-6.535991274907342e-33,0.02218098493249665,-0.020373731170527265,-2.2817492772621025e-32
0.7969745739841327,0.8420487631921832,0.03613647075305113,-6.702877925777746e-33,0.02196976117304333,-0.02180614280998135,-2.2566335058439222e-32
0.8043343724313984,0.8422096611131753,0.03597072075293736,-6.86801532237047e-33,0.02175277664419109,-0.02323505548369725,-2.230802868348316e-32
0.8117002480591171,0.8423690727845246,0.035794322447349244,-7.031360072756781e-33,0.021530162769033197,-0.024660166509547412,-2.204257093291373e-32
0.8190727590967717,0.8425269664762418,0.03560727347523745,-7.192868491756532e-33,0.02130205156592586,-0.02608117111929972,-2.176995887916621e-32
0.8264524678620053,0.8426833110340537,0.035409571325782194,-7.352496368635134e-33,0.021068575862643275,-0.027497760394680527,-2.1490189760538301e-32
0.8338399427606478,0.8428380759084978,0.035201213312027295,-7.510198982353524e-33,0.020829869188283192,-0.028909621332821434,-2.1203260983848942e-32
0.8412357556376071,0.8429912310856184,0.03498219667301729,-7.66593101639958e-33,0.020586065809286194,-0.030316436015260618,-2.0909170308250362e-32
0.8486404821532759,0.8431427470832239,0.034752518606949716,-7.819646540907764e-33,0.02033730067009512,-0.03171788135907084,-2.060791592465924e-32
0.8560546976851283,0.8432925948569685,0.03451217645395605,-7.971298903728611e-33,0.020083709482953887,-0.03311362802349315,-2.0299496726794676e-32
0.8634789698337869,0.8434407456456893,0.03426116803495089,-8.12084056189536e-33,0.01982542894675449,-0.03450333870771736,-1.9983912756030346e-32
0.8709138656395708,0.8435871711168192,0.03399949152922278,-8.2682232178143e-33,0.01956259646064419,-0.03588666923082032,-1.9661165046968688e-32
